Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID Initials,Arena Site,Deployement Period,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,hammerstone grab,food processing - tool use,medium,by/on arena stone,yes,,,POINT,12.000,12.000,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,360,360,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,pound with hammerstone,food processing - tool use,arena stone,None,None,,,POINT,12.867,12.867,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,386,386,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,manipulate with hand(s),food processing - non-tool use,pull with hand,None,,,,STATE,13.533,14.167,0.634,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,406,425,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,eats HC,food processing,,,,,,POINT,13.767,13.767,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,413,413,,,limited visibility,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,eats HC,food processing,,,,,,POINT,14.433,14.433,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,433,433,,,limited visibility,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,eats HC,food processing,,,,,,POINT,16.400,16.400,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,492,492,,,limited visibility,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,releases HC,food handling,None,success/eaten,,,,POINT,16.500,16.500,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,495,495,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,releases HC,food handling,None,success/eaten,,,,POINT,18.400,18.400,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,552,552,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,handling HC,food handling,None,None,None,unknown,None,STATE,18.467,36.999,18.532,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,554,NA,,,,etna
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,hammerstone grab,food processing - tool use,other,by/on natural wood,yes,,,POINT,18.900,18.900,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,567,567,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,handling HC,food handling,None,bucket 2,None,None,None,STATE,21.100,22.500,1.400,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,633,675,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,manipulate with hand(s),food processing - non-tool use,pull with hand,None,,,,STATE,21.400,22.400,1.000,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,642,672,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,pound with hammerstone,food processing - tool use,natural wood,None,None,,,POINT,22.033,22.033,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,661,661,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,releases HC,food handling,None,failure/uneaten,,,,POINT,22.500,22.500,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,675,675,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,handling HC,food handling,None,bucket 2,None,None,None,STATE,24.333,27.633,3.300,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,730,829,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,manipulate with hand(s),food processing - non-tool use,pull with hand,None,,,,STATE,25.000,26.033,1.033,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,750,781,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,pound with hammerstone,food processing - tool use,None,None,None,,,POINT,25.367,25.367,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,761,761,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,eats HC,food processing,,,,,,POINT,26.433,26.433,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,793,793,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,pound with hammerstone,food processing - tool use,None,None,None,,,POINT,26.633,26.633,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,799,799,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,releases HC,food handling,None,success/eaten,,,,POINT,27.633,27.633,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,829,829,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,batch processing,food handling,3HC,1HC,1HC,pound with hammerstone,bucket 2,STATE,29.233,41.767,12.534,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,877,1253,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,hit/pound on surface,food processing,natural wood,,,,,POINT,30.133,30.133,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,904,904,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,2HC in batch processing,food handling,bucket 2,None,,,,STATE,30.167,35.633,5.466,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,905,1069,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,hammerstone grab,food processing - tool use,other,by/on natural wood,yes,,,POINT,31.733,31.733,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,952,952,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,pound with hammerstone,food processing - tool use,natural wood,None,None,,,POINT,32.700,32.700,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,981,981,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,3HC in batch processing,food handling,bucket 1,None,,,,STATE,32.767,33.700,0.933,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,983,1011,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,hit/pound on surface,food processing,natural wood,,,,,POINT,33.500,33.500,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1005,1005,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,pound with hammerstone,food processing - tool use,natural wood,None,None,,,POINT,34.667,34.667,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1040,1040,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,pound with hammerstone,food processing - tool use,natural wood,one hand,None,,,POINT,35.933,35.933,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1078,1078,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,reduced visibility,status,,,,,,POINT,37.000,37.000,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1110,1110,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,handling HC,food handling,None,None,None,None,None,STATE,42.500,49.367,6.867,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1275,1481,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,releases HC,food handling,arena stone anvil,unknown/other,,,,POINT,43.333,43.333,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1300,1300,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,hammerstone grab,food processing - tool use,medium,by/on arena stone,yes,,,POINT,44.167,44.167,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1325,1325,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,pound with hammerstone,food processing - tool use,arena stone,None,None,,,POINT,45.633,45.633,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1369,1369,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,eats HC,food processing,,,,,,POINT,47.267,47.267,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1418,1418,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,releases HC,food handling,None,success/eaten,,,,POINT,49.367,49.367,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1481,1481,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,handling HC,food handling,None,None,None,None,None,STATE,51.967,53.700,1.733,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1559,1611,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,smells held HC,information gain,None,,,,,STATE,52.933,53.333,0.400,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1588,1600,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,releases HC,food handling,None,None,,,,POINT,53.700,53.700,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1611,1611,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,handling HC,food handling,None,None,None,None,None,STATE,54.633,70.367,15.734,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1639,2111,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,hit/pound on surface,food processing,arena stone anvil,,,,,POINT,55.000,55.000,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1650,1650,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,hit/pound on surface,food processing,None,,,,,POINT,55.533,55.533,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1666,1666,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,hammerstone grab,food processing - tool use,medium,by/on arena stone,yes,,,POINT,56.200,56.200,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1686,1686,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,pound with hammerstone,food processing - tool use,arena stone,None,None,,,POINT,56.867,56.867,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1706,1706,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,eats HC,food processing,,,,,,POINT,59.200,59.200,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1776,1776,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,eats HC,food processing,,,,,,POINT,59.867,59.867,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1796,1796,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,eats HC,food processing,,,,,,POINT,63.667,63.667,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,1910,1910,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,releases HC,food handling,None,success/eaten,,,,POINT,70.367,70.367,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,2111,2111,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,handling HC,food handling,None,None,None,None,None,STATE,71.100,88.133,17.033,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,2133,2644,,,HC?,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,eats HC,food processing,,,,,,POINT,74.900,74.900,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,2247,2247,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,eats HC,food processing,,,,,,POINT,77.633,77.633,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,2329,2329,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,eats HC,food processing,,,,,,POINT,79.000,79.000,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,2370,2370,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Bob,43.599,bucket inspection,information gain,bucket 2,,,,,STATE,82.100,83.233,1.133,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,2463,2497,,,,
2026-HC-BBC-A-B__2026-01-31_16-55-07,2026-07-14 16:27:56.164,,Media file,player #1:teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,0.0,118.900,137.267,30.000,TW,BBC, 3,Luigi,93.634,eats HC,food processing,,,,,,POINT,82.967,82.967,NA,teressa_sync_filtered_videos\HC-BBC\Deployement period 3\2026-HC-BBC-A-B__2026-01-31_16-55-07.mp4,2489,2489,,,,
